"Category1","Annual_Income","Age","Purchased","Transaction_Date"
"Segment_2",43.61,49,"No",2023-07-28
"Segment_4",39.17,70,"No",2023-12-20
"Segment_2",76.94,47,"No",2023-08-17
"Segment_2",58.69,28,"No",2023-05-09
"Segment_1",82.98,47,"No",2023-05-26
"Segment_5",58.16,27,"Yes",2023-09-26
"Segment_1",47.96,70,"No",2023-12-13
"Segment_3",60.96,35,"No",2023-10-18
"Segment_4",68.25,43,"No",2023-04-23
"Segment_1",62.69,27,"No",2023-06-24
"Segment_2",64.19,29,"Yes",2023-01-26
"Segment_1",45.32,68,"No",2023-09-11
"Segment_5",45.66,62,"Yes",2023-08-29
"Segment_2",58.58,45,"Yes",2023-09-21
"Segment_5",47.26,64,"No",2023-05-09
"Segment_4",67.03,40,"No",2023-11-04
"Segment_3",58.53,29,"No",2023-12-26
"Segment_4",57.58,41,"Yes",2023-03-25
"Segment_4",58.28,32,"No",2023-09-22
"Segment_4",47.83,70,"No",2023-01-15
"Segment_5",75.51,19,"Yes",2023-01-26
"Segment_5",60.91,61,"No",2023-06-18
"Segment_2",55.66,61,"No",2023-11-17
"Segment_3",75.03,29,"Yes",2023-07-08
"Segment_1",62.82,23,"Yes",2023-07-17
"Segment_4",82.02,52,"No",2023-04-13
"Segment_1",29.67,36,"No",2023-09-17
"Segment_2",43.11,44,"No",2023-02-11
"Segment_2",67.14,30,"Yes",2023-07-09
"Segment_1",51.94,56,"No",2023-05-08
"Segment_2",69.76,33,"No",2023-01-02
"Segment_4",65.88,33,"Yes",2023-09-06
"Segment_2",49.69,22,"Yes",2023-04-29
"Segment_1",86.51,28,"No",2023-10-09
"Segment_3",72.39,31,"No",2023-02-18
"Segment_3",48.75,58,"Yes",2023-06-11
"Segment_4",49.04,65,"No",2023-07-10
"Segment_1",64.85,37,"Yes",2023-07-11
"Segment_3",31.13,23,"Yes",2023-07-05
"Segment_1",54.64,46,"No",2023-09-25
"Segment_3",53.84,51,"No",2023-06-20
"Segment_2",55.87,48,"Yes",2023-08-16
"Segment_2",98.48,39,"Yes",2023-11-13
"Segment_4",54.2,62,"No",2023-03-15
"Segment_5",73.32,67,"No",2023-02-24
"Segment_4",35.92,32,"Yes",2023-11-30
"Segment_2",36.32,45,"No",2023-07-23
"Segment_5",78.21,44,"No",2023-07-20
"Segment_4",59.96,19,"No",2023-05-03
"Segment_1",55.59,67,"No",2023-10-19
"Segment_2",50.38,40,"Yes",2023-11-07
"Segment_1",54.06,59,"No",2023-12-19
"Segment_3",47.68,45,"No",2023-08-26
"Segment_2",53.09,39,"No",2023-11-17
"Segment_5",67.19,43,"No",2023-06-22
"Segment_5",47.9,31,"No",2023-05-12
"Segment_2",78.42,25,"No",2023-11-17
"Segment_1",52.73,39,"No",2023-02-12
"Segment_4",32.4,43,"Yes",2023-12-25
"Segment_5",58.2,54,"Yes",2023-10-27
"Segment_2",67.46,36,"No",2023-01-28
"Segment_4",72.82,44,"Yes",2023-12-04
"Segment_2",34.79,20,"No",2023-02-05
"Segment_5",54.25,27,"Yes",2023-04-11
"Segment_5",78.1,29,"Yes",2023-05-26
"Segment_4",72.97,38,"No",2023-04-03
"Segment_3",70.52,27,"No",2023-07-14
"Segment_3",52.64,29,"Yes",2023-05-05
"Segment_3",48.86,56,"No",2023-11-21
"Segment_5",61.47,57,"No",2023-05-30
"Segment_5",67.81,63,"No",2023-12-08
"Segment_3",54.7,63,"Yes",2023-11-29
"Segment_2",58.02,69,"Yes",2023-04-18
"Segment_3",73.99,47,"Yes",2023-08-01
"Segment_4",71.11,21,"No",2023-04-29
"Segment_5",57.23,27,"Yes",2023-11-18
"Segment_1",49.44,64,"No",2023-07-26
"Segment_4",72.01,52,"No",2023-07-20
"Segment_4",60,55,"No",2023-02-18
"Segment_1",56.58,44,"Yes",2023-11-20
"Segment_4",69.51,50,"No",2023-07-13
"Segment_5",58.65,46,"No",2023-11-14
"Segment_1",86.83,57,"Yes",2023-12-20
"Segment_1",40.96,36,"Yes",2023-05-14
"Segment_3",39.53,22,"No",2023-03-10
"Segment_2",40.23,65,"No",2023-10-14
"Segment_1",87.61,52,"No",2023-10-05
"Segment_1",52.5,50,"Yes",2023-07-19
"Segment_1",64.97,41,"Yes",2023-10-18
"Segment_2",40.05,34,"Yes",2023-07-23
"Segment_1",49.92,63,"No",2023-08-05
"Segment_2",63.83,48,"No",2023-01-06
"Segment_5",71.95,44,"Yes",2023-01-11
"Segment_4",82.82,46,"No",2023-07-04
"Segment_2",53.72,36,"No",2023-04-10
"Segment_2",61.76,65,"No",2023-04-08
"Segment_4",73.22,57,"Yes",2023-03-31
"Segment_4",41.07,68,"Yes",2023-05-19
"Segment_5",57.63,19,"No",2023-03-25
"Segment_5",59.25,56,"No",2023-10-25
"Segment_3",95.54,31,"No",2023-09-01
"Segment_5",57.09,67,"No",2023-10-04
"Segment_1",63.81,35,"No",2023-11-23
"Segment_4",71.63,70,"Yes",2023-10-12
"Segment_3",48.09,39,"No",2023-09-10
"Segment_5",65.98,61,"No",2023-01-10
"Segment_4",60.7,31,"Yes",2023-11-18
"Segment_3",43.36,61,"No",2023-03-02
"Segment_1",56.3,58,"No",2023-11-05
"Segment_1",71.75,30,"Yes",2023-02-15
"Segment_3",67.57,37,"No",2023-07-04
"Segment_4",73.02,59,"No",2023-12-29
"Segment_5",54.53,66,"No",2023-12-02
"Segment_5",42.84,57,"No",2023-10-12
"Segment_5",71.08,60,"No",2023-11-14
"Segment_4",32.59,31,"No",2023-11-02
"Segment_5",46.19,53,"No",2023-04-02
"Segment_4",50.15,58,"No",2023-09-01
"Segment_3",88.89,24,"No",2023-12-23
"Segment_5",76.4,69,"No",2023-03-12
"Segment_2",56.87,45,"No",2023-05-15
"Segment_2",91.57,30,"No",2023-07-05
"Segment_4",39.93,56,"No",2023-03-27
"Segment_2",54.8,24,"No",2023-01-28
"Segment_2",21.51,52,"No",2023-12-11
"Segment_1",45.74,41,"Yes",2023-05-30
"Segment_5",60.31,64,"No",2023-09-07
"Segment_4",53.1,21,"No",2023-09-06
"Segment_2",61.11,26,"No",2023-05-28
"Segment_5",43.29,66,"No",2023-01-07
"Segment_2",66.52,23,"No",2023-09-15
"Segment_1",61.6,23,"Yes",2023-10-26
"Segment_3",65.82,66,"No",2023-09-09
"Segment_2",56.35,53,"No",2023-08-05
"Segment_2",71.33,27,"No",2023-07-05
"Segment_4",72.11,35,"No",2023-11-15
"Segment_2",71.59,60,"No",2023-09-24
"Segment_5",57.44,44,"No",2023-07-28
"Segment_2",58.68,29,"No",2023-09-13
"Segment_2",41.55,24,"No",2023-05-14
"Segment_4",58.39,67,"Yes",2023-12-27
"Segment_1",79.11,33,"No",2023-01-27
"Segment_2",62.69,33,"No",2023-11-03
"Segment_5",69.71,48,"No",2023-05-27
"Segment_2",60.27,32,"No",2023-03-25
"Segment_2",55.33,66,"Yes",2023-08-14
"Segment_3",62.13,52,"No",2023-07-06
"Segment_2",59.15,51,"No",2023-05-05
"Segment_2",45.44,31,"Yes",2023-08-17
"Segment_2",58.23,60,"Yes",2023-04-10
"Segment_1",43.82,61,"No",2023-05-03
"Segment_1",29.43,23,"Yes",2023-05-18
"Segment_1",76.6,46,"No",2023-02-06
"Segment_1",80.86,22,"Yes",2023-09-29
"Segment_2",83.27,48,"Yes",2023-04-13
"Segment_2",45.45,61,"No",2023-01-07
"Segment_5",64.63,63,"No",2023-07-04
"Segment_5",56.45,22,"No",2023-06-07
"Segment_2",60.14,25,"No",2023-04-05
"Segment_2",56.8,50,"No",2023-07-05
"Segment_3",76.58,67,"No",2023-08-14
"Segment_1",68.85,27,"No",2023-02-14
"Segment_2",49.98,59,"Yes",2023-03-15
"Segment_2",84.63,26,"No",2023-10-25
"Segment_3",47.61,52,"Yes",2023-08-26
"Segment_1",41.83,33,"No",2023-08-06
"Segment_2",38.76,68,"Yes",2023-02-11
"Segment_1",64.45,56,"Yes",2023-06-25
"Segment_5",52.13,54,"Yes",2023-12-18
"Segment_4",51.05,26,"Yes",2023-09-18
"Segment_2",32.12,29,"No",2023-04-14
"Segment_4",47.68,19,"Yes",2023-01-22
"Segment_5",58.45,35,"No",2023-04-01
"Segment_3",36.7,24,"No",2023-08-24
"Segment_1",40.89,49,"No",2023-09-24
"Segment_4",39.85,30,"Yes",2023-05-27
"Segment_3",66.78,32,"Yes",2023-03-19
"Segment_2",70.44,31,"No",2023-08-06
"Segment_4",40.1,47,"Yes",2023-04-09
"Segment_1",68.68,27,"No",2023-11-29
"Segment_4",42.66,31,"No",2023-11-15
"Segment_3",74.12,44,"No",2023-10-03
"Segment_1",54.56,68,"Yes",2023-11-18
"Segment_2",71.38,23,"No",2023-08-30
"Segment_5",69.71,38,"No",2023-11-12
"Segment_3",61.56,41,"No",2023-04-26
"Segment_2",48.5,23,"No",2023-04-09
"Segment_4",84.46,24,"No",2023-12-15
"Segment_3",77.18,31,"No",2023-12-20
"Segment_4",73.34,38,"Yes",2023-08-31
"Segment_3",66.96,32,"Yes",2023-02-10
"Segment_1",37.35,44,"Yes",2023-03-30
"Segment_4",27.37,45,"No",2023-03-23
"Segment_2",45.19,69,"No",2023-06-01
"Segment_4",65.7,33,"Yes",2023-10-17
"Segment_1",57.14,60,"Yes",2023-09-01
"Segment_4",36.69,69,"No",2023-06-09
"Segment_4",47.21,57,"No",2023-03-11
"Segment_3",75.78,56,"No",2023-08-28
"Segment_1",37.64,28,"No",2023-03-02
"Segment_2",47.17,58,"No",2023-05-12
"Segment_2",49.05,43,"Yes",2023-03-07
"Segment_5",58.45,18,"No",2023-08-07
"Segment_4",37.63,48,"No",2023-10-08
"Segment_3",74.55,25,"Yes",2023-11-16
"Segment_1",90.99,27,"No",2023-05-04
"Segment_1",65.54,18,"No",2023-10-02
"Segment_5",59.48,48,"No",2023-10-27
"Segment_1",95.54,25,"Yes",2023-08-25
"Segment_4",56.4,36,"No",2023-08-30
"Segment_2",49.35,62,"No",2023-08-16
"Segment_3",62.1,36,"Yes",2023-04-17
"Segment_4",73.02,19,"Yes",2023-01-13
"Segment_4",72.81,23,"No",2023-01-30
"Segment_1",58.1,39,"Yes",2023-09-19
"Segment_2",70.47,63,"No",2023-06-08
"Segment_4",48.75,56,"Yes",2023-01-02
"Segment_2",69.79,64,"No",2023-01-10
"Segment_5",50.49,31,"No",2023-04-26
"Segment_3",69.83,46,"No",2023-04-15
"Segment_3",60.18,21,"Yes",2023-01-13
"Segment_2",48.49,43,"No",2023-09-12
"Segment_4",61.43,19,"No",2023-08-08
"Segment_2",34.91,50,"No",2023-05-19
"Segment_2",59.81,39,"No",2023-05-28
"Segment_1",53.46,57,"Yes",2023-08-21
"Segment_5",53.29,57,"No",2023-04-11
"Segment_3",50.32,24,"Yes",2023-09-07
"Segment_5",77.88,23,"No",2023-08-20
"Segment_4",40.63,38,"Yes",2023-12-19
"Segment_3",52.02,61,"No",2023-11-22
"Segment_1",39.99,59,"Yes",2023-12-03
"Segment_2",51.25,35,"Yes",2023-07-29
"Segment_3",44.78,66,"Yes",2023-02-13
"Segment_4",48.27,20,"No",2023-12-16
"Segment_2",50.17,34,"No",2023-12-30
"Segment_2",48.72,52,"No",2023-09-24
"Segment_3",69.97,63,"No",2023-02-16
"Segment_2",50,31,"No",2023-04-09
"Segment_3",48.57,65,"No",2023-05-30
"Segment_2",61,42,"No",2023-07-21
"Segment_5",62.11,45,"Yes",2023-09-07
"Segment_3",56.9,19,"No",2023-07-01
"Segment_4",52.1,57,"Yes",2023-03-16
"Segment_2",72.31,23,"No",2023-10-23
"Segment_5",45.94,34,"Yes",2023-12-13
"Segment_5",80.94,66,"No",2023-09-02
"Segment_3",61.63,43,"Yes",2023-03-14
"Segment_5",59.04,50,"No",2023-05-10
"Segment_5",44.57,69,"No",2023-08-26
"Segment_2",72.22,44,"Yes",2023-07-15
"Segment_5",37.01,61,"No",2023-06-22
"Segment_5",52.02,30,"No",2023-11-11
"Segment_1",64.37,39,"No",2023-09-14
"Segment_1",36.39,46,"Yes",2023-09-09
"Segment_3",50.66,25,"No",2023-02-22
"Segment_2",77.69,20,"No",2023-10-25
"Segment_1",81.13,35,"No",2023-12-04
"Segment_1",47.59,28,"No",2023-01-20
"Segment_4",80.68,57,"Yes",2023-08-05
"Segment_4",49.82,69,"Yes",2023-07-14
"Segment_4",82.21,69,"No",2023-09-17
"Segment_1",53.15,28,"No",2023-10-16
"Segment_2",42.63,35,"No",2023-07-21
"Segment_2",92.56,34,"No",2023-08-08
"Segment_2",52.38,18,"No",2023-09-13
"Segment_5",62.39,22,"No",2023-11-21
"Segment_5",74.99,66,"Yes",2023-05-18
"Segment_3",67.34,62,"No",2023-07-26
"Segment_2",57.45,38,"Yes",2023-01-11
"Segment_4",47.15,27,"No",2023-07-16
"Segment_4",29.7,59,"No",2023-05-19
"Segment_4",69.86,65,"Yes",2023-10-15
"Segment_3",56.96,36,"Yes",2023-05-25
"Segment_1",55.65,38,"No",2023-05-06
"Segment_5",61.5,53,"No",2023-12-30
"Segment_4",67.89,23,"Yes",2023-08-16
"Segment_3",74.54,46,"No",2023-09-24
"Segment_2",55.03,46,"Yes",2023-03-15
"Segment_1",51.01,49,"Yes",2023-07-20
"Segment_3",61.68,22,"No",2023-06-25
"Segment_5",53.27,39,"No",2023-02-24
"Segment_4",73.95,27,"No",2023-11-27
"Segment_1",70.47,55,"Yes",2023-12-20
"Segment_5",50.71,38,"Yes",2023-04-10
"Segment_1",83.66,33,"Yes",2023-03-17
"Segment_5",72.41,69,"Yes",2023-12-31
"Segment_5",61.31,68,"Yes",2023-08-29
"Segment_3",59.04,49,"No",2023-09-17
"Segment_4",45.21,39,"No",2023-08-13
"Segment_4",53.13,18,"Yes",2023-02-10
"Segment_5",50.21,36,"No",2023-10-26
"Segment_1",70.33,35,"Yes",2023-01-04
"Segment_4",59.65,49,"No",2023-05-03
"Segment_5",40.4,40,"No",2023-11-22
"Segment_1",46.15,22,"No",2023-01-27
"Segment_2",60.42,47,"No",2023-07-20
"Segment_5",43.86,61,"Yes",2023-07-09
"Segment_3",51.77,58,"Yes",2023-01-01
"Segment_5",49.03,67,"No",2023-08-11
"Segment_5",64.18,41,"No",2023-08-12
"Segment_4",88.49,28,"No",2023-10-28
"Segment_5",61.9,28,"Yes",2023-09-23
"Segment_2",49.38,69,"No",2023-05-12
"Segment_3",40.15,28,"No",2023-07-09
"Segment_1",41.82,59,"Yes",2023-10-27
"Segment_5",79.77,41,"No",2023-09-12
"Segment_1",58.82,56,"No",2023-12-11
"Segment_1",77.65,69,"No",2023-04-05
"Segment_3",77.38,22,"Yes",2023-08-02
"Segment_5",81.5,24,"No",2023-02-02
"Segment_1",35.46,69,"No",2023-02-03
"Segment_3",25.52,34,"Yes",2023-06-24
"Segment_4",60.07,46,"Yes",2023-09-02
"Segment_2",40.06,55,"No",2023-01-27
"Segment_3",71.68,47,"No",2023-04-14
"Segment_5",66.83,41,"Yes",2023-03-01
"Segment_4",61.5,57,"No",2023-10-13
"Segment_4",59.35,37,"Yes",2023-08-16
"Segment_2",69.52,57,"No",2023-09-11
"Segment_5",72.82,19,"Yes",2023-11-25
"Segment_1",76.46,52,"No",2023-01-31
"Segment_5",59.82,62,"No",2023-02-19
"Segment_3",42.29,21,"No",2023-07-28
"Segment_5",60.85,70,"No",2023-11-21
"Segment_1",71.39,62,"No",2023-05-14
"Segment_1",56.86,35,"No",2023-04-13
"Segment_3",52.83,53,"Yes",2023-11-17
"Segment_3",60.57,37,"No",2023-05-02
"Segment_2",59.12,37,"Yes",2023-10-21
"Segment_2",49.53,33,"No",2023-02-27
"Segment_2",54.08,19,"No",2023-09-07
"Segment_4",67.86,64,"No",2023-09-24
"Segment_3",74.02,55,"No",2023-03-15
"Segment_4",74.04,18,"No",2023-11-16
"Segment_1",52.27,39,"Yes",2023-08-03
"Segment_4",47.76,53,"No",2023-07-06
"Segment_4",30.27,55,"Yes",2023-10-14
"Segment_2",37.83,48,"Yes",2023-03-25
"Segment_3",49.66,23,"No",2023-05-04
"Segment_3",78.15,27,"No",2023-08-09
"Segment_4",40.98,51,"Yes",2023-03-28
"Segment_3",46.56,21,"No",2023-10-09
"Segment_2",34.33,35,"Yes",2023-01-22
"Segment_2",66.66,63,"No",2023-11-08
"Segment_3",25.66,63,"No",2023-09-23
"Segment_5",77.5,42,"Yes",2023-01-10
"Segment_1",32.86,39,"No",2023-06-21
"Segment_5",71.99,42,"Yes",2023-02-07
"Segment_1",39.96,45,"Yes",2023-03-24
"Segment_3",57.13,26,"Yes",2023-09-26
"Segment_3",42.57,68,"No",2023-11-26
"Segment_2",61.03,32,"Yes",2023-12-10
"Segment_1",57.67,58,"No",2023-05-02
"Segment_3",66.5,61,"No",2023-11-09
"Segment_3",50.81,21,"No",2023-04-07
"Segment_2",51.92,28,"Yes",2023-12-11
"Segment_1",44.23,31,"No",2023-12-26
"Segment_1",42.65,38,"No",2023-06-10
"Segment_4",43.8,55,"Yes",2023-09-05
"Segment_2",80.32,35,"Yes",2023-11-30
"Segment_2",93.59,32,"No",2023-04-17
"Segment_4",59.33,55,"Yes",2023-08-30
"Segment_2",71.21,39,"Yes",2023-01-16
"Segment_3",55.28,31,"No",2023-05-21
"Segment_2",41.88,41,"Yes",2023-03-23
"Segment_4",55.88,61,"Yes",2023-11-27
"Segment_3",76.14,58,"Yes",2023-10-02
"Segment_4",44.1,45,"No",2023-12-01
"Segment_1",77.51,52,"No",2023-05-05
"Segment_5",69.95,44,"No",2023-10-31
"Segment_4",60.96,49,"No",2023-11-06
"Segment_3",63,45,"No",2023-06-21
"Segment_2",74.53,70,"No",2023-09-12
"Segment_5",49.09,52,"No",2023-01-09
"Segment_1",63.44,66,"No",2023-05-04
"Segment_1",37.78,51,"Yes",2023-02-27
"Segment_4",51.02,47,"Yes",2023-06-30
"Segment_4",52.35,54,"Yes",2023-09-10
"Segment_5",42.77,27,"No",2023-03-24
"Segment_2",40.08,57,"Yes",2023-11-01
"Segment_2",83.62,34,"No",2023-08-01
"Segment_5",62.38,46,"Yes",2023-03-16
"Segment_5",63.7,69,"No",2023-03-16
"Segment_5",72.83,30,"Yes",2023-03-18
"Segment_1",57.06,57,"Yes",2023-08-20
"Segment_5",72.09,32,"No",2023-02-13
"Segment_2",55.97,69,"No",2023-11-22
"Segment_4",70.46,68,"Yes",2023-02-20
"Segment_4",38.01,60,"No",2023-01-01
"Segment_3",46.4,48,"No",2023-01-24
"Segment_2",55.83,46,"Yes",2023-08-07
"Segment_1",58.85,47,"No",2023-07-03
"Segment_2",43.61,44,"No",2023-10-18
"Segment_2",61.21,40,"No",2023-11-14
"Segment_1",64.61,69,"No",2023-10-31
"Segment_2",59.01,39,"Yes",2023-11-15
"Segment_2",21.02,69,"Yes",2023-12-22
"Segment_1",67.51,20,"Yes",2023-02-23
"Segment_5",58.29,25,"Yes",2023-03-12
"Segment_1",59.26,62,"Yes",2023-03-22
"Segment_1",40.43,68,"No",2023-11-11
"Segment_5",61.22,25,"No",2023-06-02
"Segment_3",75.8,67,"No",2023-08-29
"Segment_4",45.66,63,"Yes",2023-05-27
"Segment_4",45.56,55,"Yes",2023-06-24
"Segment_4",56.53,58,"No",2023-03-08
"Segment_5",64.38,63,"No",2023-02-02
"Segment_1",58.17,61,"No",2023-11-20
"Segment_2",80.53,31,"No",2023-10-28
"Segment_3",47.47,69,"No",2023-11-13
"Segment_5",74.11,55,"Yes",2023-03-09
"Segment_1",49.89,24,"Yes",2023-07-19
"Segment_3",53.63,37,"Yes",2023-06-05
"Segment_1",54.92,36,"No",2023-10-19
"Segment_5",60.86,34,"No",2023-03-22
"Segment_3",57.07,18,"No",2023-07-22
"Segment_5",43.59,47,"Yes",2023-01-29
"Segment_2",52.05,59,"Yes",2023-10-27
"Segment_5",56.42,19,"No",2023-07-26
"Segment_2",61.56,25,"No",2023-09-18
"Segment_1",67.28,63,"No",2023-03-02
"Segment_5",70.83,41,"Yes",2023-08-03
"Segment_5",49.9,64,"Yes",2023-01-09
"Segment_1",63.84,60,"No",2023-07-18
"Segment_4",44.41,41,"Yes",2023-06-05
"Segment_1",44.53,47,"No",2023-09-09
"Segment_2",79.14,39,"No",2023-01-01
"Segment_5",58.03,21,"No",2023-08-31
"Segment_5",49.2,44,"No",2023-02-10
"Segment_3",69.97,63,"Yes",2023-08-28
"Segment_3",66.08,57,"No",2023-12-03
"Segment_5",71.58,20,"Yes",2023-01-01
"Segment_1",69.87,23,"No",2023-01-25
"Segment_3",65.01,63,"No",2023-09-01
"Segment_1",36.66,41,"No",2023-10-22
"Segment_4",56.3,55,"No",2023-05-19
"Segment_4",60.53,30,"Yes",2023-09-15
"Segment_3",60.69,42,"No",2023-04-19
"Segment_3",56.87,56,"Yes",2023-03-10
"Segment_4",74.28,67,"No",2023-05-01
"Segment_4",71.23,25,"No",2023-01-28
"Segment_5",64.07,42,"No",2023-10-21
"Segment_2",46.48,51,"No",2023-08-10
"Segment_2",42.95,30,"No",2023-12-14
"Segment_4",69.56,39,"Yes",2023-01-11
"Segment_5",55.53,26,"No",2023-09-07
"Segment_4",88.77,54,"No",2023-09-01
"Segment_1",66.4,36,"No",2023-03-07
"Segment_3",57.53,62,"Yes",2023-10-24
"Segment_2",79.73,19,"No",2023-07-22
"Segment_1",52.79,62,"No",2023-03-31
"Segment_3",65.3,56,"No",2023-06-12
"Segment_4",71.93,33,"No",2023-02-17
"Segment_5",52.47,59,"Yes",2023-04-21
"Segment_1",82.1,29,"Yes",2023-09-02
"Segment_2",64.85,40,"Yes",2023-08-18
"Segment_5",94.91,39,"Yes",2023-12-17
"Segment_4",32.23,35,"Yes",2023-02-07
"Segment_5",58.12,40,"No",2023-10-11
"Segment_4",52.42,26,"No",2023-01-08
"Segment_5",53.83,55,"Yes",2023-03-22
"Segment_1",78.99,50,"No",2023-03-04
"Segment_4",56.49,27,"No",2023-05-07
"Segment_4",65.41,24,"Yes",2023-08-15
"Segment_1",74.75,45,"No",2023-10-30
"Segment_1",32.3,47,"Yes",2023-08-30
"Segment_4",16.52,68,"No",2023-12-30
"Segment_1",48.71,28,"Yes",2023-12-28
"Segment_3",72.17,21,"Yes",2023-01-19
"Segment_3",46.41,50,"No",2023-11-21
"Segment_5",51.32,26,"Yes",2023-08-04
"Segment_5",53.76,22,"No",2023-01-11
"Segment_3",44.58,26,"No",2023-08-07
"Segment_2",85.23,42,"Yes",2023-05-01
"Segment_1",83.3,25,"No",2023-04-02
"Segment_3",49.58,28,"Yes",2023-04-04
"Segment_2",43.05,18,"Yes",2023-08-31
"Segment_4",67.9,66,"Yes",2023-01-06
"Segment_5",59.5,28,"No",2023-09-15
"Segment_2",34.4,62,"Yes",2023-04-10
"Segment_2",56.94,49,"No",2023-12-17
"Segment_4",52.63,30,"No",2023-03-30
"Segment_5",69.42,46,"Yes",2023-03-20
"Segment_5",75.28,50,"No",2023-09-17
"Segment_3",47.42,51,"No",2023-03-15
"Segment_3",53.18,53,"No",2023-10-08
"Segment_4",86.33,25,"Yes",2023-12-21
"Segment_5",53.41,45,"No",2023-04-28
"Segment_5",54.98,26,"No",2023-05-31
"Segment_1",56.27,40,"No",2023-09-15
"Segment_1",66.5,34,"No",2023-09-04
"Segment_4",57.66,33,"Yes",2023-12-26
"Segment_1",71.68,30,"Yes",2023-05-03
"Segment_2",46.78,33,"No",2023-10-07
"Segment_4",49.25,39,"Yes",2023-08-11
"Segment_5",53.74,45,"No",2023-06-20
"Segment_4",55.21,35,"Yes",2023-12-22
"Segment_1",35.23,70,"No",2023-02-12
"Segment_2",67.77,43,"Yes",2023-11-03
"Segment_4",58.75,65,"No",2023-03-03
"Segment_2",33.21,33,"No",2023-06-10
"Segment_3",46.84,32,"Yes",2023-09-28
"Segment_5",24.68,24,"Yes",2023-09-25
"Segment_4",58.12,27,"No",2023-03-08
"Segment_3",73.36,26,"No",2023-02-14
"Segment_2",46.1,61,"No",2023-07-12
"Segment_1",50.56,53,"Yes",2023-11-14
"Segment_1",47.98,28,"No",2023-07-10
"Segment_5",65.94,44,"No",2023-12-20
"Segment_1",49.68,49,"No",2023-11-07
"Segment_2",96.54,48,"No",2023-07-22
"Segment_1",48.59,43,"Yes",2023-06-12
"Segment_3",70.95,51,"No",2023-12-22
"Segment_4",71.28,35,"No",2023-03-14
"Segment_4",47.29,45,"Yes",2023-07-02
"Segment_4",44.87,55,"Yes",2023-11-20
"Segment_3",43.32,48,"No",2023-05-19
"Segment_1",54.97,56,"No",2023-12-26
"Segment_2",62.46,69,"No",2023-05-11
"Segment_5",70.26,20,"Yes",2023-04-03
"Segment_2",58.72,41,"No",2023-07-23
"Segment_4",39.14,20,"Yes",2023-02-05
"Segment_4",70.53,33,"No",2023-06-22
"Segment_2",50.54,51,"Yes",2023-12-29
"Segment_3",61.68,25,"Yes",2023-05-15
"Segment_4",87.15,44,"No",2023-09-30
"Segment_3",64.29,65,"Yes",2023-09-01
"Segment_5",71.54,28,"No",2023-01-28
"Segment_3",76.73,67,"No",2023-04-19
"Segment_3",34.4,63,"Yes",2023-03-25
"Segment_1",42.85,61,"No",2023-01-15
"Segment_2",58.64,36,"Yes",2023-12-16
"Segment_3",72.8,33,"Yes",2023-03-31
"Segment_3",52.15,23,"Yes",2023-03-10
"Segment_3",69.52,44,"No",2023-01-16
"Segment_5",44.87,60,"Yes",2023-07-06
"Segment_4",68.03,45,"Yes",2023-12-07
"Segment_2",71.1,39,"No",2023-01-28
"Segment_4",70.14,42,"No",2023-07-28
"Segment_5",77.89,43,"No",2023-04-13
"Segment_1",52.37,50,"Yes",2023-12-17
"Segment_2",59,35,"No",2023-04-03
"Segment_4",61.39,67,"No",2023-11-11
"Segment_2",54.22,31,"No",2023-04-25
"Segment_2",72.49,58,"No",2023-12-28
"Segment_3",58.02,64,"Yes",2023-11-06
"Segment_3",52.54,58,"No",2023-05-29
"Segment_2",57.18,42,"No",2023-03-30
"Segment_1",47.22,68,"No",2023-01-04
"Segment_5",97.25,69,"Yes",2023-04-07
"Segment_2",34.61,60,"No",2023-12-21
"Segment_5",46.86,23,"No",2023-11-18
"Segment_2",39.64,69,"Yes",2023-07-09
"Segment_3",63.29,25,"No",2023-11-19
"Segment_5",40.46,29,"Yes",2023-04-17
"Segment_4",56.74,37,"No",2023-08-02
"Segment_1",42.96,54,"No",2023-08-30
"Segment_4",63.27,56,"No",2023-07-13
"Segment_3",72.86,23,"No",2023-03-05
"Segment_3",80.75,68,"Yes",2023-02-26
"Segment_1",62.98,63,"Yes",2023-01-03
"Segment_3",41.17,30,"Yes",2023-07-01
"Segment_1",52.19,24,"No",2023-04-05
"Segment_3",47.58,50,"No",2023-06-29
"Segment_3",64.17,29,"No",2023-10-18
"Segment_2",78.4,33,"No",2023-05-15
"Segment_4",62.55,44,"Yes",2023-05-17
"Segment_1",52.36,43,"No",2023-11-30
"Segment_2",63.66,65,"No",2023-09-24
"Segment_2",56.59,24,"Yes",2023-12-11
"Segment_2",57.87,70,"No",2023-05-10
"Segment_2",72.95,68,"Yes",2023-04-14
"Segment_2",86.74,53,"Yes",2023-01-15
"Segment_3",56.55,24,"No",2023-05-26
"Segment_4",51.77,65,"No",2023-06-07
"Segment_5",69.46,57,"Yes",2023-09-20
"Segment_5",56.73,35,"No",2023-12-17
"Segment_1",41.68,35,"No",2023-12-13
"Segment_5",40.9,27,"Yes",2023-06-20
"Segment_3",43.12,62,"Yes",2023-12-02
"Segment_3",76.67,45,"Yes",2023-02-14
"Segment_2",64.06,28,"Yes",2023-10-14
"Segment_4",57.87,34,"No",2023-04-17
"Segment_5",75.15,18,"Yes",2023-07-14
"Segment_1",59.03,49,"Yes",2023-02-17
"Segment_5",77.19,64,"Yes",2023-10-11
"Segment_4",54.38,61,"No",2023-12-21
